Run Number  |  Time to Converge  |  Agents Commited to Chosen / Other / Uncommitted Target
0	0	0	0	150
0	300	90	50	10
0	600	103	39	8
0	900	92	46	12
0	1200	88	48	14
0	1500	89	47	14
0	1800	91	43	16
0	2100	85	55	10
0	2400	110	25	15
0	2700	124	17	9
final	2710	128	16	6
1	0	0	0	150
1	300	105	2	43
final	360	128	7	15
2	0	0	0	150
2	300	91	8	51
2	600	115	2	33
final	810	129	3	18
3	0	0	0	150
3	300	87	38	25
3	600	98	37	15
3	900	104	32	14
3	1200	95	40	15
3	1500	106	28	16
3	1800	96	39	15
3	2100	97	34	19
3	2400	94	38	18
3	2700	103	30	17
3	3000	102	30	18
3	3300	98	34	18
3	3600	83	48	19
3	3900	70	67	13
3	4200	70	74	6
3	4500	64	76	10
3	4800	69	69	12
3	5100	52	76	22
3	5400	47	95	8
3	5700	46	81	23
3	6000	41	95	14
3	6300	43	93	14
