Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	45	59	46
0	240	53	76	21
0	360	61	74	15
0	480	64	64	22
0	600	73	54	23
0	720	79	57	14
0	840	69	59	22
0	960	60	73	17
0	1080	54	76	20
0	1200	61	71	18
0	1320	67	68	15
0	1440	57	76	17
0	1560	67	66	17
0	1680	69	62	19
final	1800	80	53	17
1	0	0	0	150
1	120	63	34	53
1	240	78	43	29
1	360	95	41	14
1	480	97	25	28
1	600	137	1	12
1	720	142	0	8
1	840	146	0	4
1	960	143	1	6
1	1080	145	0	5
1	1200	142	0	8
1	1320	144	0	6
1	1440	147	0	3
1	1560	145	0	5
1	1680	142	0	8
final	1800	146	1	3
2	0	0	0	150
2	120	40	53	57
2	240	62	64	24
2	360	70	54	26
2	480	70	49	31
2	600	78	47	25
2	720	95	37	18
2	840	87	42	21
2	960	94	28	28
2	1080	97	32	21
2	1200	112	25	13
2	1320	126	9	15
2	1440	140	0	10
2	1560	143	0	7
2	1680	143	0	7
final	1800	144	0	6
3	0	0	0	150
3	120	44	33	73
3	240	60	74	16
3	360	72	62	16
3	480	69	62	19
3	600	88	42	20
3	720	74	55	21
3	840	81	54	15
3	960	66	65	19
3	1080	76	55	19
3	1200	70	61	19
3	1320	63	68	19
3	1440	61	72	17
3	1560	50	78	22
3	1680	42	91	17
final	1800	46	84	20
4	0	0	0	150
4	120	39	46	65
4	240	59	75	16
4	360	60	72	18
4	480	51	74	25
4	600	46	88	16
4	720	47	86	17
4	840	49	76	25
4	960	49	87	14
4	1080	48	84	18
4	1200	52	77	21
4	1320	51	84	15
4	1440	41	93	16
4	1560	30	90	30
4	1680	23	101	26
final	1800	28	110	12
5	0	0	0	150
5	120	36	36	78
5	240	61	68	21
5	360	54	79	17
5	480	73	58	19
5	600	80	57	13
5	720	84	45	21
5	840	88	39	23
5	960	84	47	19
5	1080	79	48	23
5	1200	82	52	16
5	1320	74	53	23
5	1440	71	58	21
5	1560	95	41	14
5	1680	92	38	20
final	1800	93	39	18
6	0	0	0	150
6	120	38	62	50
6	240	49	90	11
6	360	51	88	11
6	480	42	83	25
6	600	32	89	29
6	720	49	68	33
6	840	52	73	25
6	960	47	89	14
6	1080	43	89	18
6	1200	38	87	25
6	1320	33	90	27
6	1440	38	82	30
6	1560	60	61	29
6	1680	49	74	27
final	1800	65	68	17
7	0	0	0	150
7	120	29	44	77
7	240	32	101	17
7	360	8	123	19
7	480	4	142	4
7	600	0	140	10
7	720	0	142	8
7	840	0	141	9
7	960	1	143	6
7	1080	0	144	6
7	1200	0	142	8
7	1320	0	144	6
7	1440	0	144	6
7	1560	0	145	5
7	1680	0	145	5
final	1800	0	142	8
8	0	0	0	150
8	120	55	33	62
8	240	71	52	27
8	360	67	60	23
8	480	60	68	22
8	600	59	78	13
8	720	54	74	22
8	840	34	98	18
8	960	45	88	17
8	1080	52	80	18
8	1200	46	77	27
8	1320	46	85	19
8	1440	46	82	22
8	1560	40	80	30
8	1680	38	102	10
final	1800	48	88	14
9	0	0	0	150
9	120	41	28	81
9	240	54	79	17
9	360	56	79	15
9	480	58	75	17
9	600	46	86	18
9	720	47	85	18
9	840	55	83	12
9	960	48	85	17
9	1080	40	86	24
9	1200	31	100	19
