Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	4	8	138
0	240	11	17	122
0	360	18	28	104
0	480	27	23	100
0	600	50	26	74
0	720	54	31	65
0	840	43	31	76
0	960	35	40	75
0	1080	39	35	76
0	1200	30	36	84
0	1320	34	38	78
0	1440	37	28	85
0	1560	48	17	85
0	1680	54	19	77
final	1800	59	17	74
1	0	0	0	150
1	120	16	11	123
1	240	21	24	105
1	360	30	28	92
1	480	39	33	78
1	600	41	32	77
1	720	40	20	90
1	840	59	30	61
1	960	43	19	88
1	1080	58	19	73
1	1200	45	23	82
1	1320	60	18	72
1	1440	39	19	92
1	1560	39	24	87
1	1680	42	29	79
final	1800	49	23	78
2	0	0	0	150
2	120	9	3	138
2	240	13	14	123
2	360	29	19	102
2	480	31	19	100
2	600	40	18	92
2	720	38	24	88
2	840	42	26	82
2	960	45	24	81
2	1080	46	13	91
2	1200	66	9	75
2	1320	62	13	75
2	1440	48	17	85
2	1560	56	14	80
2	1680	63	16	71
final	1800	63	21	66
3	0	0	0	150
3	120	6	4	140
3	240	9	17	124
3	360	18	26	106
3	480	21	39	90
3	600	23	39	88
3	720	27	51	72
3	840	16	46	88
3	960	23	39	88
3	1080	24	45	81
3	1200	30	43	77
3	1320	28	41	81
3	1440	32	54	64
3	1560	25	45	80
3	1680	28	42	80
final	1800	21	49	80
4	0	0	0	150
4	120	5	5	140
4	240	16	10	124
4	360	38	20	92
4	480	51	22	77
4	600	50	23	77
4	720	53	17	80
4	840	61	13	76
4	960	64	12	74
4	1080	64	18	68
4	1200	69	16	65
4	1320	75	9	66
4	1440	70	16	64
4	1560	44	15	91
4	1680	55	13	82
final	1800	59	10	81
5	0	0	0	150
5	120	8	9	133
5	240	11	28	111
5	360	19	32	99
5	480	26	31	93
5	600	33	44	73
5	720	25	42	83
5	840	20	40	90
5	960	19	48	83
5	1080	28	43	79
5	1200	31	33	86
5	1320	25	47	78
5	1440	31	34	85
5	1560	25	35	90
5	1680	21	44	85
final	1800	28	42	80
6	0	0	0	150
6	120	5	10	135
6	240	11	13	126
6	360	21	32	97
6	480	10	42	98
6	600	25	37	88
6	720	26	39	85
6	840	21	37	92
6	960	34	37	79
6	1080	23	28	99
6	1200	30	30	90
6	1320	22	41	87
6	1440	27	45	78
6	1560	42	44	64
6	1680	34	35	81
final	1800	30	40	80
7	0	0	0	150
7	120	5	6	139
7	240	11	19	120
7	360	32	18	100
7	480	30	27	93
7	600	44	24	82
7	720	43	28	79
7	840	54	30	66
7	960	68	13	69
7	1080	52	14	84
7	1200	35	15	100
7	1320	33	23	94
7	1440	33	23	94
7	1560	35	24	91
7	1680	38	31	81
final	1800	43	28	79
8	0	0	0	150
8	120	5	5	140
8	240	17	12	121
8	360	27	28	95
8	480	40	36	74
8	600	43	32	75
8	720	31	19	100
8	840	38	17	95
8	960	48	32	70
8	1080	36	27	87
8	1200	34	42	74
8	1320	39	34	77
8	1440	47	35	68
8	1560	42	30	78
8	1680	34	40	76
final	1800	37	43	70
9	0	0	0	150
9	120	6	5	139
9	240	13	17	120
9	360	22	22	106
9	480	30	28	92
9	600	42	25	83
9	720	43	34	73
9	840	36	30	84
9	960	27	42	81
9	1080	39	33	78
9	1200	39	35	76
9	1320	35	34	81
9	1440	58	31	61
9	1560	39	36	75
9	1680	32	44	74
final	1800	43	31	76
10	0	0	0	150
10	120	11	7	132
10	240	16	16	118
10	360	18	31	101
10	480	26	24	100
10	600	34	22	94
10	720	41	31	78
10	840	43	24	83
10	960	47	24	79
10	1080	50	31	69
10	1200	65	18	67
10	1320	62	13	75
10	1440	64	19	67
10	1560	55	21	74
10	1680	49	14	87
final	1800	54	17	79
11	0	0	0	150
11	120	8	6	136
11	240	16	11	123
11	360	22	18	110
11	480	29	36	85
11	600	36	26	88
11	720	43	16	91
11	840	66	7	77
11	960	65	8	77
11	1080	60	11	79
11	1200	72	8	70
11	1320	68	12	70
11	1440	66	15	69
11	1560	61	14	75
11	1680	62	14	74
final	1800	63	6	81
12	0	0	0	150
12	120	8	0	142
12	240	8	2	140
12	360	16	13	121
12	480	28	20	102
12	600	23	36	91
12	720	26	41	83
12	840	36	41	73
12	960	47	27	76
12	1080	35	23	92
12	1200	43	20	87
12	1320	42	26	82
12	1440	39	17	94
12	1560	40	9	101
12	1680	49	14	87
final	1800	53	22	75
13	0	0	0	150
13	120	5	10	135
13	240	11	28	111
13	360	23	41	86
13	480	21	51	78
13	600	15	55	80
13	720	16	75	59
13	840	17	56	77
13	960	23	63	64
13	1080	14	51	85
13	1200	13	48	89
13	1320	20	46	84
13	1440	26	42	82
13	1560	20	50	80
13	1680	28	51	71
final	1800	19	47	84
14	0	0	0	150
14	120	4	6	140
14	240	10	11	129
14	360	17	22	111
14	480	20	33	97
14	600	34	30	86
14	720	37	32	81
14	840	32	38	80
14	960	27	38	85
14	1080	21	43	86
14	1200	20	44	86
14	1320	25	46	79
14	1440	23	43	84
14	1560	16	43	91
14	1680	20	51	79
final	1800	13	48	89
15	0	0	0	150
15	120	7	11	132
15	240	23	16	111
15	360	26	28	96
15	480	34	26	90
15	600	42	33	75
15	720	44	31	75
15	840	44	27	79
15	960	30	23	97
15	1080	45	22	83
15	1200	39	23	88
15	1320	44	19	87
15	1440	52	27	71
15	1560	49	20	81
15	1680	50	28	72
final	1800	45	31	74
16	0	0	0	150
16	120	3	2	145
16	240	11	13	126
16	360	26	24	100
16	480	27	43	80
16	600	26	42	82
16	720	31	49	70
16	840	29	40	81
16	960	27	32	91
16	1080	29	32	89
16	1200	31	48	71
16	1320	27	41	82
16	1440	23	55	72
16	1560	19	48	83
16	1680	17	56	77
final	1800	15	53	82
17	0	0	0	150
17	120	6	5	139
17	240	16	14	120
17	360	33	18	99
17	480	37	21	92
17	600	47	14	89
17	720	53	24	73
17	840	50	20	80
17	960	56	20	74
17	1080	61	10	79
17	1200	58	16	76
17	1320	49	20	81
17	1440	42	21	87
17	1560	55	25	70
17	1680	57	21	72
final	1800	66	13	71
