Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	6	6	138
0	240	7	26	117
0	360	23	23	104
0	480	23	23	104
0	600	32	18	100
0	720	29	16	105
0	840	38	26	86
0	960	27	30	93
0	1080	23	38	89
0	1200	27	38	85
0	1320	33	29	88
0	1440	37	32	81
0	1560	34	38	78
0	1680	37	31	82
final	1800	22	27	101
1	0	0	0	150
1	120	4	8	138
1	240	9	4	137
1	360	14	10	126
1	480	24	17	109
1	600	26	30	94
1	720	31	33	86
1	840	25	51	74
1	960	24	55	71
1	1080	22	59	69
1	1200	22	51	77
1	1320	31	42	77
1	1440	34	39	77
1	1560	31	32	87
1	1680	32	38	80
final	1800	26	43	81
2	0	0	0	150
2	120	3	5	142
2	240	13	14	123
2	360	18	34	98
2	480	32	38	80
2	600	37	36	77
2	720	34	33	83
2	840	33	22	95
2	960	37	22	91
2	1080	28	22	100
2	1200	38	23	89
2	1320	45	13	92
2	1440	51	14	85
2	1560	52	15	83
2	1680	63	16	71
final	1800	53	17	80
3	0	0	0	150
3	120	8	3	139
3	240	14	8	128
3	360	18	18	114
3	480	22	40	88
3	600	24	35	91
3	720	36	37	77
3	840	26	37	87
3	960	23	46	81
3	1080	21	52	77
3	1200	26	50	74
3	1320	33	48	69
3	1440	24	41	85
3	1560	20	51	79
3	1680	22	53	75
final	1800	22	56	72
4	0	0	0	150
4	120	12	14	124
4	240	13	25	112
4	360	31	29	90
4	480	25	44	81
4	600	21	51	78
4	720	19	56	75
4	840	12	56	82
4	960	8	70	72
4	1080	6	67	77
4	1200	6	80	64
4	1320	3	83	64
4	1440	3	83	64
4	1560	2	77	71
4	1680	1	75	74
final	1800	0	76	74
5	0	0	0	150
5	120	10	6	134
5	240	18	16	116
5	360	31	16	103
5	480	39	18	93
5	600	40	11	99
5	720	48	13	89
5	840	62	10	78
5	960	56	8	86
5	1080	66	14	70
5	1200	66	9	75
5	1320	53	9	88
5	1440	72	4	74
5	1560	75	1	74
5	1680	75	0	75
final	1800	80	2	68
6	0	0	0	150
6	120	3	12	135
6	240	8	30	112
6	360	10	45	95
6	480	17	51	82
6	600	11	57	82
6	720	13	62	75
6	840	18	67	65
6	960	11	51	88
6	1080	10	65	75
6	1200	8	61	81
6	1320	11	59	80
6	1440	16	48	86
6	1560	5	52	93
6	1680	4	60	86
final	1800	7	68	75
7	0	0	0	150
7	120	8	9	133
7	240	4	15	131
7	360	10	38	102
7	480	12	41	97
7	600	21	40	89
7	720	20	48	82
7	840	19	55	76
7	960	13	65	72
7	1080	12	62	76
7	1200	15	60	75
7	1320	11	67	72
7	1440	8	71	71
7	1560	6	67	77
7	1680	6	56	88
final	1800	1	78	71
8	0	0	0	150
8	120	10	7	133
8	240	25	16	109
8	360	30	30	90
8	480	25	32	93
8	600	28	32	90
8	720	22	39	89
8	840	25	36	89
8	960	20	42	88
8	1080	32	42	76
8	1200	25	38	87
8	1320	17	48	85
8	1440	13	54	83
8	1560	10	61	79
8	1680	10	70	70
final	1800	6	63	81
9	0	0	0	150
9	120	12	7	131
9	240	23	21	106
9	360	22	28	100
9	480	44	22	84
9	600	45	19	86
9	720	50	21	79
9	840	47	17	86
9	960	44	18	88
9	1080	48	32	70
9	1200	40	27	83
9	1320	46	31	73
9	1440	50	23	77
9	1560	50	27	73
9	1680	37	29	84
final	1800	33	37	80
10	0	0	0	150
10	120	8	4	138
10	240	12	12	126
10	360	20	20	110
10	480	27	22	101
10	600	26	36	88
10	720	34	32	84
10	840	32	35	83
10	960	33	28	89
10	1080	45	20	85
10	1200	27	18	105
10	1320	29	12	109
10	1440	40	12	98
10	1560	44	9	97
10	1680	48	4	98
final	1800	63	10	77
11	0	0	0	150
11	120	9	13	128
11	240	9	26	115
11	360	13	50	87
11	480	17	62	71
11	600	8	57	85
11	720	15	60	75
11	840	18	61	71
11	960	17	56	77
11	1080	11	62	77
11	1200	16	73	61
11	1320	15	58	77
11	1440	15	55	80
11	1560	10	61	79
11	1680	11	49	90
final	1800	26	40	84
12	0	0	0	150
12	120	5	9	136
12	240	15	13	122
12	360	26	25	99
12	480	32	24	94
12	600	32	39	79
12	720	24	43	83
12	840	20	44	86
12	960	15	56	79
12	1080	13	56	81
12	1200	10	49	91
12	1320	17	48	85
12	1440	19	49	82
12	1560	16	52	82
12	1680	16	60	74
final	1800	17	55	78
13	0	0	0	150
13	120	5	1	144
13	240	10	5	135
13	360	23	16	111
13	480	26	21	103
13	600	37	39	74
13	720	36	39	75
13	840	30	43	77
13	960	33	60	57
13	1080	34	45	71
13	1200	43	34	73
13	1320	39	39	72
13	1440	59	18	73
13	1560	43	30	77
13	1680	39	35	76
final	1800	27	34	89
14	0	0	0	150
14	120	3	12	135
14	240	5	12	133
14	360	16	13	121
14	480	33	24	93
14	600	46	23	81
14	720	50	14	86
14	840	63	9	78
14	960	63	7	80
14	1080	67	8	75
14	1200	56	11	83
14	1320	60	7	83
14	1440	72	9	69
14	1560	82	8	60
14	1680	72	5	73
final	1800	66	3	81
15	0	0	0	150
15	120	3	6	141
15	240	13	25	112
15	360	18	39	93
15	480	14	55	81
15	600	8	52	90
15	720	7	58	85
15	840	1	85	64
15	960	2	86	62
15	1080	6	81	63
15	1200	3	85	62
15	1320	1	77	72
15	1440	1	91	58
15	1560	1	81	68
15	1680	5	66	79
final	1800	5	71	74
16	0	0	0	150
16	120	17	3	130
16	240	53	5	92
16	360	55	9	86
16	480	60	11	79
16	600	72	4	74
16	720	73	3	74
16	840	69	2	79
16	960	69	7	74
16	1080	62	8	80
16	1200	61	11	78
16	1320	59	11	80
16	1440	51	13	86
16	1560	53	11	86
16	1680	57	5	88
final	1800	61	7	82
17	0	0	0	150
17	120	10	8	132
17	240	14	16	120
17	360	10	34	106
17	480	16	48	86
17	600	13	42	95
17	720	15	49	86
17	840	11	52	87
17	960	12	60	78
17	1080	7	65	78
17	1200	9	63	78
17	1320	4	64	82
17	1440	1	82	67
17	1560	2	75	73
17	1680	6	67	77
