Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	6	13	131
0	240	21	40	89
0	360	29	63	58
0	480	36	67	47
0	600	36	61	53
0	720	31	69	50
0	840	30	76	44
0	960	29	69	52
0	1080	18	88	44
0	1200	14	80	56
0	1320	20	81	49
0	1440	17	89	44
0	1560	16	77	57
0	1680	12	85	53
final	1800	16	87	47
1	0	0	0	150
1	120	15	10	125
1	240	42	28	80
1	360	54	44	52
1	480	51	47	52
1	600	51	48	51
1	720	60	42	48
1	840	42	55	53
1	960	43	55	52
1	1080	41	45	64
1	1200	39	53	58
1	1320	41	54	55
1	1440	43	57	50
1	1560	35	61	54
1	1680	36	52	62
final	1800	38	61	51
2	0	0	0	150
2	120	14	17	119
2	240	37	28	85
2	360	41	30	79
2	480	58	27	65
2	600	69	22	59
2	720	74	24	52
2	840	68	23	59
2	960	79	16	55
2	1080	83	20	47
2	1200	84	8	58
2	1320	95	5	50
2	1440	120	3	27
2	1560	111	3	36
2	1680	108	1	41
final	1800	104	3	43
3	0	0	0	150
3	120	17	10	123
3	240	34	23	93
3	360	38	34	78
3	480	43	46	61
3	600	39	68	43
3	720	33	65	52
3	840	16	82	52
3	960	4	95	51
3	1080	3	106	41
3	1200	9	100	41
3	1320	5	92	53
3	1440	9	91	50
3	1560	11	91	48
3	1680	6	99	45
final	1800	7	83	60
4	0	0	0	150
4	120	3	5	142
4	240	27	29	94
4	360	38	38	74
4	480	68	40	42
4	600	59	37	54
4	720	58	34	58
4	840	55	39	56
4	960	59	34	57
4	1080	65	36	49
4	1200	50	34	66
4	1320	56	48	46
4	1440	42	55	53
4	1560	45	53	52
4	1680	37	62	51
final	1800	25	75	50
5	0	0	0	150
5	120	17	7	126
5	240	33	22	95
5	360	54	31	65
5	480	55	29	66
5	600	74	40	36
5	720	69	24	57
5	840	73	30	47
5	960	59	32	59
5	1080	65	35	50
5	1200	69	37	44
5	1320	78	34	38
5	1440	82	31	37
5	1560	60	26	64
5	1680	60	26	64
final	1800	57	28	65
6	0	0	0	150
6	120	7	14	129
6	240	31	30	89
6	360	43	40	67
6	480	46	50	54
6	600	50	56	44
6	720	34	49	67
6	840	32	53	65
6	960	34	68	48
6	1080	26	62	62
6	1200	26	69	55
6	1320	20	77	53
6	1440	15	75	60
6	1560	25	78	47
6	1680	13	82	55
final	1800	22	74	54
7	0	0	0	150
7	120	18	7	125
7	240	42	24	84
7	360	49	26	75
7	480	59	40	51
7	600	61	28	61
7	720	81	23	46
7	840	90	16	44
7	960	79	23	48
7	1080	69	24	57
7	1200	86	17	47
7	1320	85	14	51
7	1440	105	9	36
7	1560	111	0	39
7	1680	110	1	39
final	1800	118	0	32
8	0	0	0	150
8	120	19	4	127
8	240	35	13	102
8	360	60	28	62
8	480	67	38	45
8	600	51	40	59
8	720	40	47	63
8	840	46	55	49
8	960	51	42	57
8	1080	52	35	63
8	1200	61	32	57
8	1320	62	35	53
8	1440	69	29	52
8	1560	68	23	59
8	1680	63	33	54
final	1800	66	39	45
9	0	0	0	150
9	120	6	16	128
9	240	22	41	87
9	360	37	49	64
9	480	31	42	77
9	600	41	44	65
9	720	40	47	63
9	840	41	50	59
9	960	50	41	59
9	1080	62	46	42
9	1200	59	33	58
9	1320	51	45	54
9	1440	53	50	47
9	1560	59	39	52
9	1680	56	32	62
final	1800	61	38	51
10	0	0	0	150
10	120	21	10	119
10	240	48	17	85
10	360	62	15	73
10	480	74	19	57
10	600	67	21	62
10	720	75	22	53
10	840	74	17	59
10	960	88	17	45
10	1080	85	9	56
10	1200	109	4	37
10	1320	102	4	44
10	1440	94	5	51
10	1560	106	1	43
10	1680	104	5	41
final	1800	104	2	44
11	0	0	0	150
11	120	12	11	127
11	240	35	32	83
11	360	51	40	59
11	480	48	49	53
11	600	61	55	34
11	720	59	46	45
11	840	59	43	48
11	960	67	35	48
11	1080	53	26	71
11	1200	55	29	66
11	1320	63	24	63
11	1440	72	12	66
11	1560	74	24	52
11	1680	71	22	57
final	1800	79	17	54
12	0	0	0	150
12	120	12	23	115
12	240	35	44	71
12	360	44	52	54
12	480	53	47	50
12	600	63	36	51
12	720	64	27	59
12	840	76	26	48
12	960	72	30	48
12	1080	67	25	58
12	1200	65	23	62
12	1320	67	15	68
12	1440	69	25	56
12	1560	77	29	44
12	1680	68	33	49
final	1800	66	29	55
13	0	0	0	150
13	120	14	7	129
13	240	35	27	88
13	360	58	35	57
13	480	58	38	54
