Run Number  |  Time to Converge  |  Agents Commited to Chosen / Other / Uncommitted Target
0	0	0	0	150
0	300	7	1	142
0	600	11	2	137
0	900	6	4	140
0	1200	6	6	138
0	1500	6	3	141
0	1800	5	6	139
0	2100	2	3	145
0	2400	9	3	138
0	2700	6	6	138
0	3000	7	2	141
0	3300	11	1	138
0	3600	4	10	136
0	3900	12	6	132
0	4200	14	4	132
0	4500	7	8	135
0	4800	9	2	139
0	5100	1	8	141
0	5400	5	2	143
0	5700	5	2	143
0	6000	16	9	125
0	6300	16	10	124
0	6600	9	14	127
0	6900	6	10	134
0	7200	10	10	130
0	7500	7	8	135
0	7800	22	4	124
0	8100	7	6	137
0	8400	11	7	132
0	8700	12	8	130
0	9000	6	10	134
0	9300	4	11	135
0	9600	7	8	135
0	9900	8	8	134
0	10200	18	5	127
0	10500	4	4	142
0	10800	13	6	131
0	11100	7	9	134
0	11400	4	13	133
0	11700	7	8	135
0	12000	9	17	124
0	12300	8	10	132
0	12600	6	5	139
0	12900	14	5	131
0	13200	10	9	131
0	13500	9	8	133
0	13800	8	14	128
0	14100	3	13	134
0	14400	8	6	136
0	14700	4	7	139
0	15000	5	4	141
0	15300	15	4	131
0	15600	6	7	137
0	15900	12	9	129
0	16200	4	5	141
0	16500	11	4	135
0	16800	6	4	140
0	17100	8	9	133
0	17400	7	7	136
0	17700	19	11	120
0	18000	10	14	126
0	18300	11	4	135
0	18600	8	9	133
0	18900	12	6	132
0	19200	11	9	130
0	19500	11	1	138
0	19800	4	5	141
0	20100	5	0	145
0	20400	9	5	136
0	20700	17	4	129
Run Number  |  Time to Converge  |  Agents Commited to Chosen / Other / Uncommitted Target
0	0	0	0	150
0	300	3	0	147
0	600	0	4	146
0	900	4	5	141
0	1200	6	0	144
0	1500	5	3	142
0	1800	3	7	140
0	2100	11	5	134
0	2400	2	6	142
0	2700	8	3	139
0	3000	13	6	131
0	3300	8	5	137
0	3600	6	7	137
0	3900	3	6	141
0	4200	4	5	141
0	4500	6	7	137
0	4800	13	9	128
0	5100	8	5	137
0	5400	5	9	136
0	5700	1	9	140
0	6000	6	8	136
0	6300	0	2	148
0	6600	4	1	145
0	6900	12	11	127
0	7200	9	3	138
0	7500	6	4	140
0	7800	4	6	140
0	8100	3	3	144
