Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	10	22	118
0	240	25	35	90
0	360	34	48	68
0	480	37	41	72
0	600	30	56	64
0	720	29	69	52
0	840	41	61	48
0	960	37	66	47
0	1080	41	50	59
0	1200	43	51	56
0	1320	42	48	60
0	1440	43	49	58
0	1560	47	42	61
0	1680	43	29	78
final	1800	52	36	62
1	0	0	0	150
1	120	6	5	139
1	240	15	24	111
1	360	40	41	69
1	480	38	40	72
1	600	51	27	72
1	720	67	13	70
1	840	78	8	64
1	960	84	9	57
1	1080	88	10	52
1	1200	87	9	54
1	1320	94	9	47
1	1440	107	2	41
1	1560	104	3	43
1	1680	118	1	31
final	1800	107	0	43
2	0	0	0	150
2	120	16	15	119
2	240	39	38	73
2	360	50	41	59
2	480	54	31	65
2	600	50	25	75
2	720	63	27	60
2	840	76	31	43
2	960	70	29	51
2	1080	67	21	62
2	1200	83	16	51
2	1320	84	25	41
2	1440	88	15	47
2	1560	88	11	51
2	1680	89	6	55
final	1800	98	1	51
3	0	0	0	150
3	120	21	17	112
3	240	31	29	90
3	360	38	43	69
3	480	37	64	49
3	600	46	52	52
3	720	39	56	55
3	840	29	58	63
3	960	26	62	62
3	1080	25	83	42
3	1200	17	84	49
3	1320	12	82	56
3	1440	8	94	48
3	1560	5	113	32
3	1680	6	100	44
final	1800	0	118	32
4	0	0	0	150
4	120	13	18	119
4	240	29	32	89
4	360	43	43	64
4	480	45	53	52
4	600	40	46	64
4	720	53	44	53
4	840	56	37	57
4	960	56	39	55
4	1080	52	43	55
4	1200	51	56	43
4	1320	46	50	54
4	1440	53	47	50
4	1560	40	58	52
4	1680	32	43	75
final	1800	33	59	58
5	0	0	0	150
5	120	12	7	131
5	240	25	27	98
5	360	45	34	71
5	480	40	39	71
5	600	50	52	48
5	720	55	43	52
5	840	61	41	48
5	960	61	38	51
5	1080	62	28	60
5	1200	48	32	70
5	1320	61	32	57
5	1440	60	35	55
5	1560	70	29	51
5	1680	55	33	62
final	1800	61	26	63
6	0	0	0	150
6	120	15	15	120
6	240	23	28	99
6	360	33	46	71
6	480	45	52	53
6	600	33	63	54
6	720	36	67	47
6	840	37	63	50
6	960	34	54	62
6	1080	30	52	68
6	1200	33	66	51
6	1320	44	57	49
6	1440	44	54	52
6	1560	45	48	57
6	1680	38	56	56
final	1800	31	60	59
7	0	0	0	150
7	120	20	4	126
7	240	42	10	98
7	360	70	12	68
7	480	75	25	50
7	600	65	30	55
7	720	66	20	64
7	840	76	19	55
7	960	84	19	47
7	1080	82	22	46
7	1200	78	18	54
7	1320	67	18	65
7	1440	66	31	53
7	1560	58	31	61
7	1680	64	38	48
final	1800	64	38	48
8	0	0	0	150
8	120	14	18	118
8	240	30	36	84
8	360	47	42	61
8	480	55	27	68
8	600	70	31	49
8	720	75	16	59
8	840	78	17	55
8	960	83	9	58
8	1080	99	1	50
8	1200	108	2	40
8	1320	112	3	35
8	1440	105	7	38
8	1560	103	2	45
8	1680	113	2	35
final	1800	107	4	39
9	0	0	0	150
9	120	14	18	118
9	240	32	30	88
9	360	49	45	56
9	480	47	47	56
9	600	49	42	59
9	720	37	43	70
9	840	39	51	60
9	960	55	33	62
9	1080	58	30	62
9	1200	58	38	54
9	1320	57	35	58
9	1440	59	38	53
9	1560	52	45	53
9	1680	52	50	48
final	1800	55	48	47
