Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	7	3	140
0	240	36	18	96
0	360	55	21	74
0	480	59	24	67
0	600	72	20	58
0	720	68	13	69
0	840	88	15	47
0	960	94	10	46
0	1080	92	5	53
0	1200	100	1	49
0	1320	111	3	36
0	1440	99	1	50
0	1560	118	0	32
0	1680	98	2	50
final	1800	93	6	51
1	0	0	0	150
1	120	12	8	130
1	240	29	19	102
1	360	51	29	70
1	480	51	37	62
1	600	56	47	47
1	720	54	43	53
1	840	57	53	40
1	960	53	42	55
1	1080	54	32	64
1	1200	37	43	70
1	1320	47	51	52
1	1440	44	55	51
1	1560	42	46	62
1	1680	44	51	55
final	1800	34	58	58
2	0	0	0	150
2	120	12	6	132
2	240	29	19	102
2	360	36	32	82
2	480	49	33	68
2	600	53	35	62
2	720	53	37	60
2	840	60	37	53
2	960	71	32	47
2	1080	66	28	56
2	1200	69	35	46
2	1320	59	33	58
2	1440	79	30	41
2	1560	71	30	49
2	1680	74	27	49
final	1800	71	13	66
3	0	0	0	150
3	120	8	1	141
3	240	15	17	118
3	360	27	53	70
3	480	30	68	52
3	600	19	64	67
3	720	19	73	58
3	840	21	78	51
3	960	17	79	54
3	1080	16	90	44
3	1200	23	69	58
3	1320	12	83	55
3	1440	18	94	38
3	1560	10	85	55
3	1680	18	92	40
final	1800	13	80	57
4	0	0	0	150
4	120	7	5	138
4	240	21	17	112
4	360	38	40	72
4	480	33	55	62
4	600	40	63	47
4	720	35	56	59
4	840	25	62	63
4	960	26	63	61
4	1080	30	63	57
4	1200	26	70	54
4	1320	21	81	48
4	1440	14	79	57
4	1560	25	86	39
4	1680	32	71	47
final	1800	31	63	56
5	0	0	0	150
5	120	9	11	130
5	240	36	18	96
5	360	38	47	65
5	480	48	46	56
5	600	34	63	53
5	720	46	53	51
5	840	46	57	47
5	960	36	69	45
5	1080	36	68	46
5	1200	27	67	56
5	1320	30	63	57
5	1440	32	65	53
5	1560	29	79	42
5	1680	18	86	46
final	1800	28	78	44
6	0	0	0	150
6	120	10	10	130
6	240	15	35	100
6	360	24	58	68
6	480	46	52	52
6	600	43	53	54
6	720	45	51	54
6	840	37	58	55
6	960	31	62	57
6	1080	30	58	62
6	1200	40	63	47
6	1320	23	68	59
6	1440	16	81	53
6	1560	14	100	36
6	1680	14	101	35
final	1800	6	97	47
7	0	0	0	150
7	120	9	2	139
7	240	29	9	112
7	360	42	19	89
7	480	56	21	73
7	600	58	29	63
7	720	65	31	54
7	840	64	35	51
7	960	56	36	58
7	1080	62	38	50
7	1200	57	32	61
7	1320	61	34	55
7	1440	67	27	56
7	1560	67	23	60
7	1680	68	26	56
final	1800	82	14	54
8	0	0	0	150
8	120	2	14	134
8	240	8	38	104
8	360	9	79	62
8	480	14	80	56
8	600	14	94	42
8	720	16	89	45
8	840	24	82	44
8	960	17	85	48
8	1080	19	86	45
8	1200	9	90	51
8	1320	9	95	46
8	1440	9	96	45
8	1560	14	85	51
8	1680	12	97	41
final	1800	10	97	43
9	0	0	0	150
9	120	12	25	113
9	240	26	37	87
9	360	42	53	55
9	480	38	56	56
9	600	42	49	59
9	720	42	54	54
9	840	51	51	48
9	960	43	56	51
9	1080	44	48	58
9	1200	41	44	65
9	1320	55	53	42
9	1440	50	54	46
9	1560	57	51	42
9	1680	53	50	47
final	1800	52	50	48
10	0	0	0	150
10	120	16	15	119
10	240	44	30	76
10	360	54	35	61
10	480	52	40	58
10	600	51	40	59
10	720	58	37	55
10	840	82	26	42
10	960	80	22	48
10	1080	78	27	45
10	1200	78	18	54
10	1320	76	16	58
10	1440	66	18	66
10	1560	76	13	61
10	1680	89	11	50
final	1800	103	8	39
11	0	0	0	150
11	120	7	4	139
11	240	32	21	97
11	360	43	30	77
11	480	52	39	59
11	600	48	45	57
11	720	50	43	57
11	840	49	47	54
11	960	35	47	68
11	1080	32	61	57
11	1200	34	56	60
11	1320	28	67	55
11	1440	21	74	55
11	1560	18	73	59
11	1680	16	74	60
final	1800	18	74	58
12	0	0	0	150
12	120	9	18	123
12	240	20	36	94
12	360	29	54	67
12	480	28	71	51
12	600	27	85	38
