Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	8	1	141
0	240	22	9	119
0	360	28	13	109
0	480	39	16	95
0	600	49	15	86
0	720	48	22	80
0	840	30	26	94
0	960	42	23	85
0	1080	24	35	91
0	1200	21	37	92
0	1320	23	44	83
0	1440	22	51	77
0	1560	22	39	89
0	1680	25	34	91
final	1800	39	35	76
1	0	0	0	150
1	120	10	3	137
1	240	23	11	116
1	360	25	10	115
1	480	21	32	97
1	600	45	34	71
1	720	39	29	82
1	840	24	44	82
1	960	31	45	74
1	1080	33	25	92
1	1200	45	23	82
1	1320	54	16	80
1	1440	49	19	82
1	1560	55	23	72
1	1680	53	12	85
final	1800	71	7	72
2	0	0	0	150
2	120	9	9	132
2	240	13	18	119
2	360	29	34	87
2	480	25	42	83
2	600	25	49	76
2	720	19	49	82
2	840	19	51	80
2	960	27	49	74
2	1080	21	52	77
2	1200	22	36	92
2	1320	35	32	83
2	1440	38	30	82
2	1560	34	33	83
2	1680	44	26	80
final	1800	39	27	84
3	0	0	0	150
3	120	7	5	138
3	240	22	12	116
3	360	26	17	107
3	480	31	22	97
3	600	36	41	73
3	720	19	32	99
3	840	23	41	86
3	960	24	38	88
3	1080	27	31	92
3	1200	39	25	86
3	1320	59	20	71
3	1440	57	6	87
3	1560	60	11	79
3	1680	56	11	83
final	1800	68	5	77
4	0	0	0	150
4	120	15	7	128
4	240	24	15	111
4	360	40	37	73
4	480	44	32	74
4	600	43	39	68
4	720	36	35	79
4	840	43	22	85
4	960	57	17	76
4	1080	54	19	77
4	1200	59	27	64
4	1320	54	29	67
4	1440	57	16	77
4	1560	42	18	90
4	1680	44	29	77
final	1800	40	30	80
5	0	0	0	150
5	120	2	8	140
5	240	15	34	101
5	360	25	34	91
5	480	17	38	95
5	600	15	47	88
5	720	20	32	98
5	840	22	23	105
5	960	19	29	102
5	1080	23	27	100
5	1200	22	32	96
5	1320	30	27	93
5	1440	40	29	81
5	1560	30	40	80
5	1680	33	31	86
final	1800	32	32	86
6	0	0	0	150
6	120	3	5	142
6	240	10	19	121
6	360	20	28	102
6	480	32	20	98
6	600	43	23	84
6	720	44	24	82
6	840	29	40	81
6	960	20	47	83
6	1080	24	52	74
6	1200	27	48	75
6	1320	39	46	65
6	1440	24	40	86
6	1560	24	38	88
6	1680	19	33	98
final	1800	39	43	68
7	0	0	0	150
7	120	13	4	133
7	240	23	10	117
7	360	31	13	106
7	480	45	19	86
7	600	41	33	76
7	720	49	36	65
7	840	49	30	71
7	960	43	29	78
7	1080	30	44	76
7	1200	31	36	83
7	1320	38	36	76
7	1440	38	33	79
7	1560	35	20	95
7	1680	45	21	84
final	1800	36	33	81
8	0	0	0	150
8	120	7	6	137
8	240	16	8	126
8	360	30	17	103
8	480	33	8	109
8	600	51	19	80
8	720	71	16	63
8	840	58	17	75
8	960	68	10	72
8	1080	96	5	49
8	1200	76	8	66
8	1320	72	5	73
8	1440	78	5	67
8	1560	64	11	75
8	1680	67	13	70
final	1800	69	6	75
9	0	0	0	150
9	120	6	7	137
9	240	10	15	125
9	360	12	38	100
9	480	12	50	88
9	600	13	52	85
9	720	11	54	85
9	840	9	67	74
9	960	4	77	69
9	1080	5	82	63
9	1200	4	68	78
9	1320	4	68	78
9	1440	3	66	81
9	1560	1	63	86
9	1680	4	72	74
final	1800	5	65	80
10	0	0	0	150
10	120	8	7	135
10	240	20	14	116
10	360	42	15	93
10	480	51	16	83
10	600	40	23	87
10	720	64	14	72
10	840	53	15	82
10	960	39	18	93
10	1080	46	23	81
10	1200	47	25	78
10	1320	34	23	93
10	1440	27	32	91
10	1560	38	35	77
10	1680	32	44	74
final	1800	39	51	60
11	0	0	0	150
11	120	5	9	136
11	240	14	23	113
11	360	27	34	89
11	480	31	33	86
11	600	32	31	87
11	720	38	35	77
11	840	46	28	76
11	960	44	27	79
11	1080	51	24	75
11	1200	49	15	86
11	1320	52	22	76
11	1440	56	20	74
11	1560	62	12	76
11	1680	53	18	79
final	1800	52	17	81
12	0	0	0	150
12	120	8	3	139
12	240	12	11	127
12	360	18	14	118
12	480	35	18	97
12	600	47	23	80
12	720	44	26	80
12	840	46	22	82
12	960	51	32	67
12	1080	44	26	80
12	1200	51	14	85
12	1320	49	11	90
12	1440	54	16	80
12	1560	54	15	81
12	1680	49	14	87
final	1800	62	13	75
13	0	0	0	150
13	120	9	11	130
13	240	14	16	120
13	360	14	22	114
13	480	9	38	103
13	600	13	59	78
13	720	26	47	77
13	840	25	58	67
13	960	32	44	74
13	1080	34	43	73
13	1200	45	45	60
13	1320	32	42	76
13	1440	25	45	80
13	1560	21	35	94
13	1680	23	45	82
final	1800	28	53	69
14	0	0	0	150
14	120	9	7	134
14	240	14	22	114
14	360	19	39	92
14	480	17	56	77
14	600	13	46	91
14	720	15	48	87
14	840	18	58	74
14	960	5	66	79
14	1080	11	53	86
14	1200	4	72	74
14	1320	11	67	72
14	1440	12	68	70
14	1560	8	62	80
14	1680	14	53	83
final	1800	21	60	69
15	0	0	0	150
15	120	11	4	135
15	240	30	4	116
15	360	36	13	101
15	480	29	22	99
15	600	30	37	83
15	720	37	45	68
15	840	35	52	63
15	960	32	45	73
15	1080	24	41	85
15	1200	31	44	75
15	1320	22	36	92
15	1440	26	29	95
15	1560	40	36	74
15	1680	32	32	86
final	1800	40	32	78
16	0	0	0	150
16	120	10	3	137
16	240	8	14	128
16	360	18	32	100
16	480	21	38	91
16	600	26	37	87
16	720	32	43	75
16	840	36	30	84
16	960	53	30	67
16	1080	47	23	80
16	1200	39	26	85
16	1320	31	36	83
16	1440	32	51	67
16	1560	21	50	79
16	1680	26	56	68
final	1800	31	44	75
17	0	0	0	150
17	120	13	10	127
17	240	30	16	104
17	360	40	31	79
17	480	40	28	82
17	600	37	29	84
17	720	39	25	86
