Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	46	62	42
0	240	62	70	18
0	360	69	60	21
0	480	65	63	22
0	600	65	52	33
0	720	56	75	19
0	840	58	70	22
0	960	66	53	31
0	1080	84	45	21
0	1200	72	61	17
0	1320	64	61	25
0	1440	45	74	31
0	1560	54	78	18
0	1680	50	75	25
final	1800	59	67	24
1	0	0	0	150
1	120	26	55	69
1	240	33	99	18
1	360	53	74	23
1	480	41	71	38
1	600	84	48	18
1	720	93	40	17
1	840	88	31	31
1	960	119	19	12
1	1080	108	29	13
1	1200	106	35	9
1	1320	95	42	13
1	1440	97	35	18
1	1560	102	35	13
1	1680	95	41	14
final	1800	91	36	23
2	0	0	0	150
2	120	41	26	83
2	240	71	54	25
2	360	81	40	29
2	480	94	40	16
2	600	96	37	17
2	720	86	40	24
2	840	86	33	31
2	960	85	50	15
2	1080	91	36	23
2	1200	92	36	22
2	1320	101	28	21
2	1440	104	29	17
2	1560	116	19	15
2	1680	120	13	17
final	1800	120	13	17
3	0	0	0	150
3	120	61	30	59
3	240	81	52	17
3	360	85	47	18
3	480	88	43	19
3	600	85	48	17
3	720	80	54	16
3	840	81	39	30
3	960	74	45	31
3	1080	76	55	19
3	1200	78	53	19
3	1320	79	49	22
3	1440	98	37	15
3	1560	104	28	18
3	1680	110	19	21
final	1800	131	2	17
4	0	0	0	150
4	120	53	21	76
4	240	90	29	31
4	360	101	26	23
4	480	123	19	8
4	600	120	21	9
4	720	114	23	13
4	840	105	25	20
4	960	124	9	17
4	1080	142	0	8
4	1200	141	0	9
4	1320	143	0	7
4	1440	145	0	5
4	1560	148	0	2
4	1680	146	0	4
final	1800	147	0	3
5	0	0	0	150
5	120	22	33	95
5	240	43	81	26
5	360	57	74	19
5	480	52	76	22
5	600	37	91	22
5	720	28	92	30
5	840	13	120	17
5	960	9	124	17
5	1080	0	145	5
5	1200	0	145	5
5	1320	0	147	3
5	1440	1	145	4
5	1560	1	140	9
5	1680	0	145	5
final	1800	0	143	7
6	0	0	0	150
6	120	46	28	76
6	240	78	54	18
6	360	83	47	20
6	480	81	47	22
6	600	86	46	18
6	720	80	54	16
6	840	52	77	21
6	960	55	61	34
6	1080	59	69	22
6	1200	62	73	15
6	1320	65	63	22
6	1440	64	68	18
6	1560	75	54	21
6	1680	74	58	18
final	1800	65	69	16
7	0	0	0	150
7	120	36	36	78
7	240	81	45	24
7	360	88	42	20
7	480	80	50	20
7	600	65	59	26
7	720	63	63	24
7	840	73	63	14
7	960	73	59	18
7	1080	58	64	28
7	1200	62	64	24
7	1320	57	72	21
7	1440	73	56	21
7	1560	78	53	19
7	1680	60	69	21
final	1800	66	64	20
8	0	0	0	150
8	120	53	30	67
8	240	80	60	10
8	360	68	55	27
8	480	63	66	21
8	600	66	60	24
8	720	78	49	23
8	840	73	55	22
8	960	82	43	25
8	1080	96	33	21
8	1200	108	31	11
8	1320	103	31	16
8	1440	98	36	16
8	1560	80	48	22
8	1680	89	49	12
final	1800	76	46	28
9	0	0	0	150
9	120	55	48	47
9	240	61	56	33
9	360	54	75	21
9	480	58	71	21
9	600	51	77	22
9	720	56	71	23
9	840	51	78	21
9	960	33	96	21
9	1080	25	103	22
9	1200	23	110	17
9	1320	0	139	11
9	1440	0	141	9
9	1560	0	145	5
