Run Number  |  Time to Converge  |  Agents Commited to First / Second / Neither Target
0	0	0	0	150
0	120	22	51	77
0	240	48	83	19
0	360	53	77	20
0	480	60	77	13
0	600	46	75	29
0	720	48	79	23
0	840	38	80	32
0	960	14	113	23
0	1080	2	137	11
0	1200	2	146	2
0	1320	0	144	6
0	1440	0	147	3
0	1560	0	146	4
0	1680	0	146	4
final	1800	2	143	5
1	0	0	0	150
1	120	42	43	65
1	240	37	88	25
1	360	33	94	23
1	480	22	109	19
1	600	24	104	22
1	720	26	109	15
1	840	16	114	20
1	960	23	108	19
1	1080	26	107	17
1	1200	28	106	16
1	1320	33	104	13
1	1440	39	98	13
1	1560	15	112	23
1	1680	8	127	15
final	1800	0	141	9
2	0	0	0	150
2	120	50	39	61
2	240	84	44	22
2	360	104	33	13
2	480	111	21	18
2	600	112	23	15
2	720	131	5	14
2	840	138	2	10
2	960	140	2	8
2	1080	140	0	10
2	1200	144	0	6
2	1320	142	0	8
2	1440	146	0	4
2	1560	142	1	7
2	1680	141	1	8
final	1800	139	0	11
3	0	0	0	150
3	120	34	58	58
3	240	62	70	18
3	360	67	69	14
3	480	66	63	21
3	600	45	82	23
3	720	57	74	19
3	840	75	64	11
3	960	68	61	21
3	1080	62	63	25
3	1200	66	70	14
3	1320	58	65	27
3	1440	51	91	8
3	1560	53	86	11
3	1680	51	85	14
final	1800	62	76	12
4	0	0	0	150
4	120	49	34	67
4	240	95	36	19
4	360	87	42	21
4	480	107	23	20
4	600	112	22	16
4	720	116	23	11
4	840	113	23	14
4	960	113	20	17
4	1080	127	6	17
4	1200	144	0	6
4	1320	143	0	7
4	1440	144	0	6
4	1560	141	4	5
4	1680	143	0	7
final	1800	145	0	5
5	0	0	0	150
5	120	52	51	47
5	240	70	49	31
5	360	80	48	22
5	480	76	53	21
5	600	88	43	19
5	720	91	46	13
5	840	98	39	13
5	960	95	37	18
5	1080	103	36	11
5	1200	96	42	12
5	1320	87	41	22
5	1440	86	50	14
5	1560	93	44	13
5	1680	77	47	26
final	1800	83	44	23
6	0	0	0	150
6	120	43	40	67
6	240	47	83	20
6	360	54	80	16
6	480	51	76	23
6	600	62	78	10
6	720	58	76	16
6	840	58	80	12
6	960	52	79	19
6	1080	62	76	12
6	1200	47	76	27
6	1320	64	75	11
6	1440	58	68	24
6	1560	56	76	18
6	1680	56	84	10
final	1800	49	83	18
7	0	0	0	150
7	120	48	33	69
7	240	55	74	21
7	360	52	77	21
7	480	58	69	23
7	600	62	66	22
7	720	63	76	11
7	840	51	76	23
7	960	59	68	23
7	1080	72	63	15
7	1200	64	68	18
7	1320	61	71	18
7	1440	57	68	25
7	1560	57	80	13
7	1680	53	81	16
final	1800	54	75	21
8	0	0	0	150
8	120	36	35	79
8	240	66	60	24
8	360	66	63	21
8	480	62	69	19
8	600	57	73	20
8	720	46	89	15
8	840	40	93	17
8	960	46	86	18
8	1080	48	83	19
8	1200	56	70	24
8	1320	42	87	21
8	1440	46	83	21
8	1560	62	74	14
8	1680	63	74	13
final	1800	76	52	22
9	0	0	0	150
9	120	29	47	74
9	240	51	77	22
9	360	58	71	21
9	480	62	66	22
9	600	64	73	13
9	720	55	71	24
9	840	52	79	19
9	960	56	81	13
9	1080	41	89	20
9	1200	49	84	17
9	1320	53	78	19
9	1440	56	72	22
9	1560	58	72	20
9	1680	61	72	17
final	1800	62	74	14
10	0	0	0	150
10	120	22	48	80
10	240	50	79	21
10	360	65	62	23
10	480	60	75	15
10	600	58	76	16
10	720	66	65	19
10	840	54	71	25
10	960	63	65	22
10	1080	72	61	17
10	1200	73	55	22
10	1320	77	56	17
10	1440	74	53	23
10	1560	85	54	11
10	1680	76	58	16
final	1800	75	65	10
11	0	0	0	150
11	120	24	38	88
11	240	53	75	22
11	360	62	68	20
11	480	62	72	16
11	600	53	77	20
11	720	51	84	15
11	840	40	94	16
11	960	24	110	16
11	1080	17	121	12
11	1200	6	134	10
11	1320	2	147	1
11	1440	0	141	9
11	1560	0	145	5
11	1680	1	144	5
final	1800	1	143	6
12	0	0	0	150
12	120	44	26	80
12	240	77	48	25
12	360	76	53	21
12	480	49	72	29
12	600	51	76	23
12	720	42	86	22
12	840	47	82	21
12	960	61	74	15
12	1080	63	75	12
12	1200	66	65	19
12	1320	70	61	19
12	1440	83	49	18
12	1560	59	61	30
12	1680	72	62	16
final	1800	86	44	20
13	0	0	0	150
13	120	32	57	61
